activo_id,patente,marca,modelo,anio_fabricacion,fecha_alta_flota,tipo_vehiculo,motor_tipo,estado_actual,odometro_km,horometro_h,created_at,updated_at
ACE-0738,SKPP61,International,WorkStar,2017,2018-08-09,camion vocacional,MaxxForce 13,Activo,768900.0,14785.3,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0739,YPSW55,Isuzu,CYZ,2025,2026-02-01,camion carga pesada,6UZ1,Activo,14800.0,526.3,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0740,WCKK96,International,LT Series,2019,2019-10-06,camion larga distancia,Navistar A26,Activo,427100.0,12619.9,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0741,KNJF08,Isuzu,CYZ,2024,2024-08-19,camion carga pesada,6UZ1,Activo,238200.0,4478.7,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0742,TLSV06,Scania,R450,2024,2024-01-12,camion larga distancia,DC13,Activo,59300.0,3330.5,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0743,MHXV36,MAN,TGM,2024,2025-05-12,camion distribucion,D08,Activo,114000.0,2070.5,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0744,FCPS85,Iveco,S-Way,2023,2024-03-21,camion larga distancia,Cursor 13,Activo,179700.0,3239.2,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0745,YRJF01,Iveco,S-Way,2022,2022-04-16,camion larga distancia,Cursor 13,Activo,139400.0,14187.5,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0746,LXRN08,International,LT Series,2019,2019-06-15,camion larga distancia,Cummins X15,Activo,149200.0,7759.0,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0747,CLWR46,Hino,GH,2015,2017-11-17,camion distribucion,J08E,Activo,294200.0,17333.9,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0748,PFHS99,Volkswagen,Constellation 25.360,2024,2024-04-07,camion carga pesada,MAN D08,Activo,60800.0,4011.7,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0749,BKMS81,Volkswagen,Delivery 13.180,2020,2021-02-07,camion distribucion,Cummins ISF 3.8,Activo,279900.0,19448.4,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0750,DGMZ46,Volvo,VM,2018,2019-12-13,camion distribucion,D8,Activo,460500.0,6997.0,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0751,YLHR94,Hino,GH,2022,2022-01-17,camion distribucion,J08E,Activo,237500.0,6230.4,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0752,GPCB33,Volkswagen,Delivery 11.180,2018,2018-04-11,camion distribucion,Cummins ISF 3.8,Activo,434800.0,12017.7,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0753,XCHY42,Hino,GH,2018,2019-07-13,camion distribucion,J08E,Activo,334500.0,13148.8,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0754,ZVBV05,Volvo,FMX,2021,2021-08-16,camion construcción,D13,Activo,164500.0,4882.9,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0755,WJKL51,Mercedes,Arocs,2022,2022-11-18,camion construcción,OM471,Activo,143000.0,3337.5,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0756,PFNK58,Iveco,Stralis,2019,2019-08-14,camion larga distancia,Cursor 13,Activo,214800.0,6883.0,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0757,NYBF55,Hino,GH,2019,2020-03-16,camion distribucion,J08E,Activo,625800.0,10635.0,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0758,CSPT18,Mercedes,Axor,2024,2024-01-21,camion carga pesada,OM457,Activo,87900.0,2447.5,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0759,MYYF79,Volkswagen,Constellation 25.360,2026,2026-04-07,camion carga pesada,MAN D08,Activo,8400.0,672.8,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0760,JCKS21,Kenworth,T680,2018,2018-11-11,camion larga distancia,PACCAR MX-13,Activo,148200.0,8325.0,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0761,VXHT71,Scania,G410,2016,2017-01-30,camion carga pesada,DC13,Activo,194100.0,6968.0,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0762,CWGH83,Mercedes,Atego,2023,2023-05-26,camion distribucion,OM926,Activo,130000.0,3070.5,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0763,CRXT65,Mercedes,Axor,2020,2020-06-24,camion carga pesada,OM457,Activo,266000.0,8790.8,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0764,SJJR89,MAN,TGX,2024,2024-12-30,camion larga distancia,D26,Activo,72100.0,7888.1,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0765,MTRH29,Kenworth,T370,2026,2026-03-29,camion vocacional,PACCAR PX-9,Activo,4400.0,214.9,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0766,TVJD34,Kenworth,T880,2016,2016-11-25,camion vocacional pesado,PACCAR MX-13,Activo,562500.0,15152.5,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0767,NRRG22,International,LT Series,2020,2020-05-31,camion larga distancia,Cummins X15,Activo,484500.0,8116.0,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0768,CZRR28,Scania,R440,2017,2019-10-13,camion larga distancia,DC13,Activo,454500.0,13417.2,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0769,TGDW70,Volvo,VM,2026,2026-04-10,camion distribucion,D8,Activo,6000.0,796.1,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0770,DKLC19,Mercedes,Axor,2023,2024-02-23,camion carga pesada,OM457,Activo,62700.0,2970.5,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0771,JWLD74,Iveco,Trakker,2023,2023-07-02,camion faena,Cursor 13,Activo,231500.0,5946.2,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0772,CFMX89,Hino,700,2018,2018-12-24,camion carga pesada,E13C,Activo,626000.0,10787.1,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0773,DNVY17,Volkswagen,Constellation 17.280,2017,2017-09-24,camion distribucion,MAN D08,Activo,619300.0,10471.5,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0774,RTXV13,Freightliner,M2 106,2023,2023-10-17,camion distribucion,Cummins ISL,Activo,291100.0,5001.4,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0775,XTNS53,Scania,R440,2019,2020-12-14,camion larga distancia,DC13,Activo,510700.0,9550.4,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0776,MDLW56,Volvo,FH,2023,2025-12-28,camion larga distancia,D13,Activo,29600.0,543.1,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0777,KGHS04,MAN,TGL,2024,2025-04-16,camion distribucion,D08,Activo,72000.0,2165.0,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0778,YJFN21,Iveco,Tector,2024,2024-07-31,camion distribucion,NEF 6,Activo,44600.0,2035.9,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0779,JKDG99,Freightliner,M2 106,2025,2025-11-21,camion distribucion,Cummins ISB,Activo,19600.0,1554.5,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0780,JVDD43,Ford,Cargo 1933,2021,2022-02-04,camion carga pesada,Cummins ISL,Activo,318800.0,4655.1,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0781,MRHT64,Iveco,Trakker,2021,2021-04-23,camion faena,Cursor 13,Activo,278300.0,6644.1,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0782,PWSP88,Volkswagen,Constellation 19.320,2021,2021-08-02,camion carga pesada,MAN D08,Activo,157600.0,16804.0,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0783,MXLK78,Volkswagen,Constellation 24.280,2019,2020-04-25,camion distribucion,MAN D08,Activo,249500.0,8260.5,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0784,VTCK71,Freightliner,Cascadia,2024,2024-12-26,camion larga distancia,Detroit DD13,Activo,66100.0,1633.5,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0785,LTPH24,Mercedes,Arocs,2026,2026-05-16,camion construcción,OM471,Activo,2500.0,140.8,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0786,TBBB30,Mercedes,Atego,2016,2016-05-30,camion distribucion,OM924,Activo,334600.0,24461.0,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0787,PBST15,Iveco,Stralis,2025,2025-03-13,camion larga distancia,Cursor 10,Activo,72300.0,1885.2,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0788,CNXL98,Hino,FM,2024,2024-02-05,camion carga pesada,A09C,Activo,319100.0,6931.5,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0789,GYVS26,Isuzu,NPR,2023,2023-01-02,camion distribucion,4HK1,Activo,180400.0,4802.8,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0790,FXYD12,Isuzu,FRR,2021,2021-06-05,camion distribucion,4HK1,Activo,744000.0,13606.4,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0791,WYGG64,Iveco,Stralis,2017,2019-11-05,camion larga distancia,Cursor 10,Activo,489500.0,17895.3,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0792,FLBB71,Mercedes,Actros,2022,2022-03-27,camion larga distancia,OM471,Activo,429600.0,7185.9,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0793,WHLF88,Volkswagen,Constellation 19.320,2015,2015-11-27,camion carga pesada,MAN D08,Activo,660700.0,15778.1,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0794,KNXP00,Volkswagen,Constellation 31.280,2019,2020-04-22,camion vocacional,MAN D08,Activo,598700.0,11986.5,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0795,GLPN63,Kenworth,T680,2015,2017-08-16,camion larga distancia,Cummins X15,Activo,209500.0,9036.8,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0796,FBBN22,Hino,FM,2025,2025-12-08,camion carga pesada,A09C,Activo,52000.0,965.0,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0797,RDJC27,Volvo,VM,2022,2022-08-10,camion distribucion,D8,Activo,379700.0,6755.0,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0798,VFVB59,Scania,S500,2026,2026-02-06,camion larga distancia,DC13,Activo,21100.0,591.1,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0799,XCCP99,Mercedes,Arocs,2019,2019-01-20,camion construcción,OM471,Activo,264000.0,11624.7,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0800,LNLG92,Mercedes,Axor,2020,2020-07-24,camion carga pesada,OM457,Activo,232100.0,24379.1,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0801,HKJW28,Iveco,Trakker,2024,2025-11-20,camion faena,Cursor 13,Activo,59400.0,1236.9,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0802,JJDX81,Freightliner,M2 112,2026,2026-05-06,camion vocacional,Detroit DD13,Activo,18300.0,127.5,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0803,YYMJ86,Hino,FM,2026,2026-05-14,camion carga pesada,A09C,Activo,9000.0,144.6,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0804,HXCY86,Scania,P360,2022,2022-04-11,camion distribucion,DC09,Activo,344300.0,7281.9,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0805,GNPJ77,Iveco,Trakker,2015,2016-07-07,camion faena,Cursor 13,Activo,439400.0,21238.0,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0806,GZWP66,International,LT Series,2017,2017-12-15,camion larga distancia,Navistar A26,Activo,228100.0,10415.7,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0807,WVZX52,International,HV Series,2026,2026-03-06,camion vocacional,Cummins L9,Activo,14900.0,518.4,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0808,HKXH86,Volvo,FH16,2015,2016-02-16,camion extra pesado,D13,Activo,400100.0,18708.9,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0809,ZFZZ32,Kenworth,T880,2016,2016-02-21,camion vocacional pesado,PACCAR MX-13,Activo,714500.0,16603.9,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0810,FJRV75,Freightliner,Cascadia,2021,2021-03-30,camion larga distancia,Detroit DD13,Activo,182400.0,9397.2,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0811,KPGT22,Ford,Cargo 2632,2020,2020-07-19,camion carga pesada,Cummins ISL,Activo,412700.0,8443.2,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0812,MDJV92,MAN,TGM,2025,2025-08-14,camion distribucion,D08,Activo,30500.0,1376.4,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0813,DTLT26,International,LT Series,2021,2022-07-23,camion larga distancia,Navistar A26,Activo,389800.0,6444.8,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0814,LRYZ25,Volvo,VM,2026,2026-01-22,camion distribucion,D8,Activo,20500.0,650.6,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0815,DWMW04,MAN,TGL,2015,2015-03-02,camion distribucion,D08,Activo,331300.0,20626.0,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0816,YHYW73,Volkswagen,Delivery 11.180,2024,2025-09-05,camion distribucion,Cummins ISF 3.8,Activo,39500.0,940.5,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0817,ZGXC59,Mercedes,Arocs,2023,2023-05-31,camion construcción,OM470,Activo,239000.0,4047.8,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0818,VDHH52,MAN,TGM,2015,2015-09-26,camion distribucion,D08,Activo,514400.0,18525.6,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0819,GZDX42,Ford,Cargo 1933,2021,2021-10-21,camion carga pesada,Cummins ISL,Activo,276900.0,9265.7,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0820,XXBG74,Hino,FM,2017,2018-01-09,camion carga pesada,A09C,Activo,465100.0,12661.4,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0821,NYKB42,MAN,TGS,2026,2026-03-03,camion vocacional,D26,Activo,17100.0,473.1,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0822,CBGL91,Volvo,FH,2017,2018-08-08,camion larga distancia,D13,Activo,266900.0,9633.4,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0823,MWWG48,Scania,G410,2015,2015-04-01,camion carga pesada,DC13,Activo,912200.0,19411.4,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0824,JMSR82,Kenworth,T370,2017,2018-04-01,camion vocacional,PACCAR PX-9,Activo,201600.0,7608.1,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0825,XMBT21,Hino,500,2018,2018-11-28,camion distribucion,J08E,Activo,313500.0,11693.2,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0826,ZGDK73,Mercedes,Atego,2018,2018-10-17,camion distribucion,OM926,Activo,291700.0,13247.6,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0827,YZRT47,Isuzu,FVR,2015,2015-03-27,camion distribucion,6HK1,Activo,1107600.0,19127.7,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0828,VKLG18,Freightliner,M2 112,2026,2026-04-13,camion vocacional,Cummins ISL,Activo,5100.0,203.7,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0829,ZLWM07,MAN,TGX,2023,2023-10-15,camion larga distancia,D38,Activo,218700.0,3997.9,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0830,RBVN53,Ford,Cargo 2632,2025,2025-03-20,camion carga pesada,Cummins ISL,Activo,43700.0,1347.9,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0831,NMXV74,Freightliner,Cascadia,2025,2025-11-16,camion larga distancia,Detroit DD15,Activo,29200.0,828.2,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0832,LMSX72,Scania,P360,2026,2026-01-03,camion distribucion,DC13,Activo,58300.0,1339.4,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0833,MCDT22,Ford,Cargo 1933,2022,2023-10-13,camion carga pesada,Cummins ISL,Activo,85800.0,8168.5,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0834,RGPL95,Mercedes,Axor,2025,2025-05-03,camion carga pesada,OM457,Activo,29400.0,1671.2,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0835,KDFV41,Isuzu,NPR,2018,2018-04-12,camion distribucion,4HK1,Activo,201900.0,8823.9,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0836,RFWM91,MAN,TGX,2015,2015-09-12,camion larga distancia,D26,Activo,206400.0,11471.2,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0837,JYDH63,Mercedes,Atego,2018,2020-01-01,camion distribucion,OM926,Activo,375400.0,10301.6,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0838,NJXK35,Mercedes,Actros,2020,2020-03-30,camion larga distancia,OM457,Activo,361800.0,11696.6,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0839,ZPTP71,International,WorkStar,2021,2021-10-27,camion vocacional,MaxxForce 13,Activo,188400.0,4831.1,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0840,GVVS98,Iveco,Stralis,2026,2026-04-26,camion larga distancia,Cursor 10,Activo,2500.0,154.8,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0841,HKBZ76,Mercedes,Atego,2022,2022-07-07,camion distribucion,OM924,Activo,265700.0,8901.1,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0842,HSGV09,International,WorkStar,2022,2022-06-14,camion vocacional,MaxxForce 13,Activo,122600.0,6507.3,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0843,FVFC37,Scania,R450,2025,2025-10-07,camion larga distancia,DC13,Activo,25700.0,4493.5,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0844,FCYJ81,Hino,500,2024,2024-02-11,camion distribucion,J08E,Activo,83800.0,3549.6,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0845,YHJD34,Freightliner,M2 112,2024,2024-12-20,camion vocacional,Cummins ISL,Activo,60800.0,2916.4,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0846,SVTL63,Iveco,Trakker,2017,2019-03-29,camion faena,Cursor 13,Activo,231400.0,7961.3,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0847,LSJF98,Mercedes,Actros,2026,2026-05-15,camion larga distancia,OM471,Activo,3600.0,108.3,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0848,VBVK06,Hino,GH,2016,2016-08-22,camion distribucion,J08E,Activo,919100.0,17831.7,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0849,VPNX44,Kenworth,T680,2024,2024-06-24,camion larga distancia,Cummins X15,Activo,48100.0,4863.0,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0850,KNPP52,International,LT Series,2021,2021-05-07,camion larga distancia,Navistar A26,Activo,149100.0,7658.2,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0851,FPSZ94,MAN,TGX,2020,2020-09-13,camion larga distancia,D26,Activo,479400.0,9794.5,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0852,NYLF59,Hino,500,2020,2020-10-16,camion distribucion,J08E,Activo,377100.0,11934.5,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0853,LTJS43,Freightliner,M2 112,2021,2021-05-04,camion vocacional,Detroit DD13,Activo,103500.0,4058.6,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0854,FPLL69,Kenworth,T680,2023,2024-05-03,camion larga distancia,Cummins X15,Activo,117700.0,7350.4,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0855,YLJK57,Ford,Cargo 1933,2024,2024-07-29,camion carga pesada,Cummins ISL,Activo,109800.0,3462.9,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0856,TJBN52,Freightliner,Cascadia,2021,2021-03-24,camion larga distancia,Detroit DD15,Activo,199200.0,6220.7,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0857,SFLJ72,Hino,GH,2023,2023-03-03,camion distribucion,J08E,Activo,132900.0,3329.2,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0858,DWJZ09,International,LT Series,2021,2022-02-06,camion larga distancia,Cummins X15,Activo,409100.0,7267.4,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0859,RXXS35,Iveco,Stralis,2021,2021-08-11,camion larga distancia,Cursor 10,Activo,565400.0,9582.1,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0860,XGHH51,Mercedes,Actros,2020,2020-03-13,camion larga distancia,OM457,Activo,497800.0,12477.6,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0861,KFRW88,Volvo,VM,2017,2017-06-09,camion distribucion,D8,Activo,566300.0,19121.9,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0862,CCFK67,Volvo,FH16,2025,2025-07-19,camion extra pesado,D13,Activo,94900.0,1512.7,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0863,BTFL85,MAN,TGM,2018,2018-12-15,camion distribucion,D08,Activo,511100.0,19283.5,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0864,MPYC81,Scania,G410,2024,2025-10-14,camion carga pesada,DC13,Activo,21700.0,2126.7,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0865,LBTN60,Mercedes,Axor,2022,2022-02-18,camion carga pesada,OM457,Activo,373700.0,7366.6,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0866,YXZD59,MAN,TGM,2020,2020-05-27,camion distribucion,D08,Activo,110800.0,4376.7,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0867,SGFD45,Volvo,FMX,2023,2023-10-09,camion construcción,D13,Activo,119300.0,13489.7,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0868,YJKL75,Mercedes,Actros,2025,2026-04-14,camion larga distancia,OM457,Activo,7900.0,393.4,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0869,SYVK46,Mercedes,Actros,2023,2023-01-26,camion larga distancia,OM457,Activo,288500.0,5144.3,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0870,WGTL48,Hino,700,2015,2016-04-24,camion carga pesada,E13C,Activo,183100.0,8290.9,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
ACE-0871,LHLD81,Volkswagen,Constellation 31.280,2017,2018-12-23,camion vocacional,MAN D08,Activo,793700.0,13203.7,2026-05-24 14:24:58.472486+00:00,2026-05-24 14:24:58.472486+00:00
