sku,descripcion,sistema,componente,proveedor_principal,lead_time_dias_promedio,costo_unitario_clp,stock_actual,stock_minimo,criticidad,rotacion,activo,updated_at
REP-1010,Junta homocinética lado caja derecho para camión pesado,Tren delantero,,No indicado,4.0,96000.0,20.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-1011,Junta homocinética lado caja derecho para van,Tren delantero,,No indicado,4.0,43000.0,20.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-1012,Junta homocinética lado caja izquierdo para auto liviano,Tren delantero,,No indicado,4.0,32000.0,20.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-1013,Junta homocinética lado caja izquierdo para camioneta,Tren delantero,,No indicado,4.0,40000.0,20.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-1014,Junta homocinética lado caja izquierdo para van,Tren delantero,,No indicado,4.0,43000.0,20.0,0.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-1015,Junta homocinética lado rueda derecho para auto liviano,Tren delantero,,No indicado,3.0,25000.0,20.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-1016,Junta homocinética lado rueda derecho para bus,Tren delantero,,No indicado,3.0,55000.0,20.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-1017,Junta homocinética lado rueda derecho para camioneta,Tren delantero,,No indicado,3.0,31000.0,20.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-1018,Junta homocinética lado rueda derecho para camión liviano,Tren delantero,,No indicado,3.0,45000.0,20.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-1019,Junta homocinética lado rueda derecho para camión pesado,Tren delantero,,No indicado,3.0,75000.0,20.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-1027,Semieje homocinético derecho para auto liviano,Tren delantero,,No indicado,4.0,72000.0,6.0,3.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-1030,Semieje homocinético derecho para camión liviano,Tren delantero,,No indicado,4.0,130000.0,8.0,3.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-1031,Semieje homocinético derecho para camión pesado,Tren delantero,,No indicado,4.0,215000.0,6.0,3.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-1032,Semieje homocinético derecho para van,Tren delantero,,No indicado,4.0,97000.0,9.0,3.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-1033,Semieje homocinético izquierdo para auto liviano,Tren delantero,,No indicado,4.0,72000.0,8.0,3.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-1034,Semieje homocinético izquierdo para bus,Tren delantero,,No indicado,4.0,160000.0,8.0,3.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-1036,Semieje homocinético izquierdo para camión liviano,Tren delantero,,No indicado,4.0,130000.0,8.0,3.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-1045,Maza de rueda trasera para auto liviano,Tren trasero,,No indicado,4.0,60000.0,20.0,6.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-1046,Maza de rueda trasera para camioneta,Tren trasero,,No indicado,4.0,75000.0,30.0,6.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-1047,Maza de rueda trasera para van,Tren trasero,,No indicado,4.0,81000.0,30.0,6.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-1048,Rodamiento de maza trasero para auto liviano,Tren trasero,,No indicado,3.0,38000.0,8.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-1049,Rodamiento de maza trasero para bus,Tren trasero,,No indicado,3.0,84000.0,9.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-1050,Rodamiento de maza trasero para camioneta,Tren trasero,,No indicado,3.0,48000.0,8.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-1051,Rodamiento de maza trasero para camión liviano,Tren trasero,,No indicado,3.0,68000.0,6.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-1052,Rodamiento de maza trasero para camión pesado,Tren trasero,,No indicado,3.0,115000.0,5.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-1053,Rodamiento de maza trasero para van,Tren trasero,,No indicado,3.0,51000.0,9.0,0.0,alta,media,True,2026-05-22 20:41:10.387996
REP-1020,Junta homocinética lado rueda derecho para van,Tren delantero,,No indicado,3.0,34000.0,4.0,3.0,alta,media,True,2026-05-22 20:41:10.387996
REP-1021,Junta homocinética lado rueda izquierdo para auto liviano,Tren delantero,,No indicado,3.0,25000.0,4.0,3.0,alta,media,True,2026-05-22 20:41:10.387996
REP-1022,Junta homocinética lado rueda izquierdo para bus,Tren delantero,,No indicado,3.0,55000.0,4.0,3.0,alta,media,True,2026-05-22 20:41:10.387996
REP-1023,Junta homocinética lado rueda izquierdo para camioneta,Tren delantero,,No indicado,3.0,31000.0,4.0,3.0,alta,media,True,2026-05-22 20:41:10.387996
REP-1024,Junta homocinética lado rueda izquierdo para camión liviano,Tren delantero,,No indicado,3.0,45000.0,4.0,3.0,alta,media,True,2026-05-22 20:41:10.387996
REP-1025,Junta homocinética lado rueda izquierdo para camión pesado,Tren delantero,,No indicado,3.0,75000.0,4.0,3.0,alta,media,True,2026-05-22 20:41:10.387996
REP-1026,Junta homocinética lado rueda izquierdo para van,Tren delantero,,No indicado,3.0,34000.0,4.0,3.0,alta,media,True,2026-05-22 20:41:10.387996
REP-1028,Semieje homocinético derecho para bus,Tren delantero,,No indicado,4.0,160000.0,4.0,3.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-1029,Semieje homocinético derecho para camioneta,Tren delantero,,No indicado,4.0,90000.0,2.0,3.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-1035,Semieje homocinético izquierdo para camioneta,Tren delantero,,No indicado,4.0,90000.0,4.0,3.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-1037,Semieje homocinético izquierdo para camión pesado,Tren delantero,,No indicado,4.0,215000.0,4.0,3.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-1038,Semieje homocinético izquierdo para van,Tren delantero,,No indicado,4.0,97000.0,4.0,3.0,alta,baja,True,2026-05-22 20:41:10.387996
REP-1039,Aceite de diferencial 80W-90 para auto liviano,Tren trasero,,No indicado,2.0,19000.0,4.0,3.0,media,media,True,2026-05-22 20:41:10.387996
