sku,descripcion,stock_actual,lead_time_dias,criticidad,costo_unitario_clp,cobertura_dias,fecha_calculo,sistema,cantidad_promedio_por_intervencion,n_intervenciones_proximas,stock_requerido,brecha
REP-0463,Amortiguador delantero derecho para camión pesado,8.0,2,alta,72000.0,,2026-06-16 01:24:50.824768,suspensión,4.0,1,4.0,4.0
REP-0464,Amortiguador delantero derecho para van,8.0,2,alta,32000.0,,2026-06-16 01:24:52.244516,suspensión,4.666666666666667,1,4.666666666666667,3.3333333333333335
REP-0465,Amortiguador delantero izquierdo para auto liviano,8.0,2,alta,24000.0,,2026-06-16 01:24:53.540596,suspensión,5.5,1,5.5,2.5
REP-0466,Amortiguador delantero izquierdo para bus,8.0,2,alta,53000.0,,2026-06-16 01:24:54.905677,suspensión,5.333333333333333,1,5.333333333333333,2.6666666666666665
REP-0467,Amortiguador delantero izquierdo para camioneta,8.0,2,alta,30000.0,,2026-06-16 01:24:56.318490,suspensión,5.0,1,5.0,3.0
REP-0468,Amortiguador delantero izquierdo para camión liviano,8.0,2,alta,43000.0,,2026-06-16 01:24:57.658364,suspensión,4.571428571428571,1,4.571428571428571,3.4285714285714284
REP-0469,Amortiguador delantero izquierdo para camión pesado,8.0,2,alta,72000.0,,2026-06-16 01:24:59.026553,suspensión,0.0,1,0.0,8.0
REP-0470,Amortiguador delantero izquierdo para van,8.0,2,alta,32000.0,,2026-06-16 01:25:00.820121,suspensión,4.0,1,4.0,4.0
REP-0471,Amortiguador trasero derecho para auto liviano,8.0,2,alta,20000.0,,2026-06-16 01:25:02.268073,suspensión,4.363636363636363,1,4.363636363636363,3.6363636363636362
REP-0497,Bandeja de suspensión trasera derecha para camioneta,15.0,4,media,88000.0,,2026-06-16 01:25:03.695126,suspensión,0.0,1,0.0,15.0
REP-0498,Bandeja de suspensión trasera derecha para camión liviano,15.0,4,media,125000.0,,2026-06-16 01:25:05.127874,suspensión,0.0,1,0.0,15.0
REP-0499,Bandeja de suspensión trasera derecha para camión pesado,15.0,4,media,210000.0,,2026-06-16 01:25:06.567752,suspensión,0.0,1,0.0,15.0
REP-0500,Bandeja de suspensión trasera derecha para van,15.0,4,media,94000.0,,2026-06-16 01:25:07.984875,suspensión,0.0,1,0.0,15.0
REP-0501,Bandeja de suspensión trasera izquierda para auto liviano,15.0,4,media,70000.0,,2026-06-16 01:25:09.354594,suspensión,0.0,1,0.0,15.0
REP-0502,Bandeja de suspensión trasera izquierda para bus,15.0,4,media,155000.0,,2026-06-16 01:25:10.734465,suspensión,0.0,1,0.0,15.0
REP-0503,Bandeja de suspensión trasera izquierda para camioneta,15.0,4,media,88000.0,,2026-06-16 01:25:12.082569,suspensión,0.0,1,0.0,15.0
REP-0504,Bandeja de suspensión trasera izquierda para camión liviano,15.0,4,media,125000.0,,2026-06-16 01:25:13.442730,suspensión,0.0,1,0.0,15.0
REP-0505,Bandeja de suspensión trasera izquierda para camión pesado,15.0,4,media,210000.0,,2026-06-16 01:25:14.780667,suspensión,0.0,1,0.0,15.0
REP-0506,Bandeja de suspensión trasera izquierda para van,15.0,4,media,94000.0,,2026-06-16 01:25:16.054566,suspensión,0.0,1,0.0,15.0
REP-0507,Bieleta de barra estabilizadora delantera para auto liviano,15.0,2,media,12000.0,,2026-06-16 01:25:17.333620,suspensión,4.2105263157894735,1,4.2105263157894735,10.789473684210526
REP-0508,Bieleta de barra estabilizadora delantera para bus,15.0,2,media,26000.0,,2026-06-16 01:25:18.610542,suspensión,5.0,1,5.0,10.0
REP-0509,Bieleta de barra estabilizadora delantera para camioneta,15.0,2,media,15000.0,,2026-06-16 01:25:19.884542,suspensión,4.7272727272727275,1,4.7272727272727275,10.272727272727273
REP-0510,Bieleta de barra estabilizadora delantera para camión liviano,15.0,2,media,22000.0,,2026-06-16 01:25:21.264493,suspensión,4.0,1,4.0,11.0
REP-0511,Bieleta de barra estabilizadora delantera para camión pesado,15.0,2,media,36000.0,,2026-06-16 01:25:22.683709,suspensión,0.0,1,0.0,15.0
REP-0512,Bieleta de barra estabilizadora delantera para van,15.0,2,media,16000.0,,2026-06-16 01:25:24.019045,suspensión,5.090909090909091,1,5.090909090909091,9.909090909090908
REP-0513,Bieleta de barra estabilizadora trasera para auto liviano,15.0,2,media,12000.0,,2026-06-16 01:25:25.291494,suspensión,4.8,1,4.8,10.2
REP-0514,Bieleta de barra estabilizadora trasera para bus,15.0,2,media,26000.0,,2026-06-16 01:25:26.568014,suspensión,4.0,1,4.0,11.0
REP-0546,Rótula superior delantera para camión liviano,8.0,3,alta,40000.0,,2026-06-16 01:25:27.845375,suspensión,0.0,1,0.0,8.0
REP-0547,Rótula superior delantera para camión pesado,8.0,3,alta,66000.0,,2026-06-16 01:25:29.115866,suspensión,0.0,1,0.0,8.0
REP-0548,Rótula superior delantera para van,8.0,3,alta,30000.0,,2026-06-16 01:25:30.469875,suspensión,0.0,1,0.0,8.0
REP-0572,Cremallera de dirección hidráulica para van,15.0,5,alta,245000.0,,2026-06-16 01:25:31.900995,dirección,4.0,0,0.0,15.0
REP-0574,Cruceta de columna de dirección para camioneta,15.0,4,alta,38000.0,,2026-06-16 01:25:33.332434,dirección,4.571428571428571,0,0.0,15.0
REP-0575,Depósito de líquido de dirección para auto liviano,15.0,4,media,22000.0,,2026-06-16 01:25:34.667215,dirección,13.5,0,0.0,15.0
REP-0576,Depósito de líquido de dirección para bus,15.0,4,media,48000.0,,2026-06-16 01:25:35.941842,dirección,12.8,0,0.0,15.0
REP-0577,Depósito de líquido de dirección para camioneta,15.0,4,media,28000.0,,2026-06-16 01:25:37.208190,dirección,13.6,0,0.0,15.0
REP-0578,Depósito de líquido de dirección para camión liviano,15.0,4,media,40000.0,,2026-06-16 01:25:38.471821,dirección,12.571428571428571,0,0.0,15.0
REP-0580,Depósito de líquido de dirección para van,15.0,4,media,30000.0,,2026-06-16 01:25:39.834306,dirección,17.0,0,0.0,15.0
REP-0587,Terminal de dirección exterior derecho para auto liviano,60.0,2,alta,12000.0,,2026-06-16 01:25:41.261156,dirección,5.0,0,0.0,60.0
REP-0588,Terminal de dirección exterior derecho para bus,60.0,2,alta,26000.0,,2026-06-16 01:25:42.678670,dirección,4.235294117647059,0,0.0,60.0
REP-0591,Terminal de dirección exterior derecho para camión pesado,15.0,2,alta,36000.0,,2026-06-16 01:25:44.106342,dirección,4.8,0,0.0,15.0
REP-0593,Terminal de dirección exterior izquierdo para auto liviano,22.0,2,alta,12000.0,,2026-06-16 01:25:45.446669,dirección,4.3478260869565215,0,0.0,22.0
REP-0594,Terminal de dirección exterior izquierdo para bus,22.0,2,alta,26000.0,,2026-06-16 01:25:46.818949,dirección,4.0,0,0.0,22.0
REP-0596,Terminal de dirección exterior izquierdo para camión liviano,22.0,2,alta,22000.0,,2026-06-16 01:25:48.150887,dirección,4.296296296296297,0,0.0,22.0
REP-0597,Terminal de dirección exterior izquierdo para camión pesado,22.0,2,alta,36000.0,,2026-06-16 01:25:49.515678,dirección,4.0,0,0.0,22.0
REP-0598,Terminal de dirección exterior izquierdo para van,15.0,2,alta,16000.0,,2026-06-16 01:25:50.952257,dirección,4.666666666666667,0,0.0,15.0
REP-0617,Bomba de combustible eléctrica para auto liviano,15.0,3,alta,45000.0,,2026-06-16 01:25:52.379155,sistema de combustible,4.0,1,4.0,11.0
REP-0618,Bomba de combustible eléctrica para bus,15.0,3,alta,99000.0,,2026-06-16 01:25:53.714782,sistema de combustible,4.0,1,4.0,11.0
REP-0619,Bomba de combustible eléctrica para camioneta,15.0,3,alta,56000.0,,2026-06-16 01:25:55.006198,sistema de combustible,5.0,1,5.0,10.0
REP-0620,Bomba de combustible eléctrica para camión liviano,15.0,3,alta,81000.0,,2026-06-16 01:25:56.393884,sistema de combustible,4.0,1,4.0,11.0
REP-0621,Bomba de combustible eléctrica para camión pesado,15.0,3,alta,135000.0,,2026-06-16 01:25:57.742405,sistema de combustible,4.0,1,4.0,11.0
REP-0622,Bomba de combustible eléctrica para van,15.0,3,alta,61000.0,,2026-06-16 01:25:59.109975,sistema de combustible,4.5,1,4.5,10.5
REP-0623,Filtro de combustible para auto liviano,15.0,2,media,7500.0,,2026-06-16 01:26:00.456343,sistema de combustible,8.4,1,8.4,6.6
REP-0624,Filtro de combustible para bus,15.0,2,media,16000.0,,2026-06-16 01:26:01.745411,sistema de combustible,9.142857142857142,1,9.142857142857142,5.857142857142857
REP-0659,Riel de inyección para auto liviano,23.0,5,alta,85000.0,,2026-06-16 01:26:03.025304,sistema de combustible,0.0,1,0.0,23.0
REP-0660,Riel de inyección para bus,23.0,5,alta,185000.0,,2026-06-16 01:26:04.306591,sistema de combustible,0.0,1,0.0,23.0
REP-0661,Riel de inyección para camioneta,23.0,5,alta,105000.0,,2026-06-16 01:26:05.665839,sistema de combustible,0.0,1,0.0,23.0
REP-0662,Riel de inyección para camión liviano,23.0,5,alta,155000.0,,2026-06-16 01:26:07.084669,sistema de combustible,0.0,1,0.0,23.0
REP-0663,Riel de inyección para camión pesado,23.0,5,alta,255000.0,,2026-06-16 01:26:08.425514,sistema de combustible,0.0,1,0.0,23.0
REP-0664,Riel de inyección para van,23.0,5,alta,115000.0,,2026-06-16 01:26:09.705600,sistema de combustible,0.0,1,0.0,23.0
REP-0775,Plumilla limpiaparabrisas 22 pulgadas para bus,5.0,2,baja,22000.0,,2026-06-16 01:26:10.986544,carrocería,4.0,0,0.0,5.0
REP-0776,Plumilla limpiaparabrisas 22 pulgadas para camioneta,5.0,2,baja,12000.0,,2026-06-16 01:26:12.309729,carrocería,4.8,0,0.0,5.0
REP-0777,Plumilla limpiaparabrisas 22 pulgadas para camión liviano,5.0,2,baja,18000.0,,2026-06-16 01:26:13.628953,carrocería,4.0,0,0.0,5.0
REP-0779,Plumilla limpiaparabrisas 22 pulgadas para van,5.0,2,baja,14000.0,,2026-06-16 01:26:14.981138,carrocería,4.8,0,0.0,5.0
REP-0780,Plumilla limpiaparabrisas 26 pulgadas para auto liviano,5.0,2,baja,12000.0,,2026-06-16 01:26:16.407231,carrocería,5.333333333333333,0,0.0,5.0
REP-0782,Plumilla limpiaparabrisas 26 pulgadas para camioneta,5.0,2,baja,14000.0,,2026-06-16 01:26:17.829153,carrocería,4.8,0,0.0,5.0
REP-0783,Plumilla limpiaparabrisas 26 pulgadas para camión liviano,5.0,2,baja,21000.0,,2026-06-16 01:26:19.255531,carrocería,4.0,0,0.0,5.0
REP-0881,Aceite de motor 10W-40 semisintético para auto liviano,10.0,2,media,26000.0,,2026-06-16 01:26:20.978887,lubricación,12.2,0,0.0,10.0
REP-0882,Aceite de motor 10W-40 semisintético para bus,10.0,2,media,57000.0,,2026-06-16 01:26:22.276387,lubricación,8.0,0,0.0,10.0
REP-0883,Aceite de motor 10W-40 semisintético para camioneta,10.0,2,media,32000.0,,2026-06-16 01:26:23.655522,lubricación,12.25,0,0.0,10.0
REP-0884,Aceite de motor 10W-40 semisintético para camión liviano,10.0,2,media,47000.0,,2026-06-16 01:26:25.132297,lubricación,9.142857142857142,0,0.0,10.0
REP-0885,Aceite de motor 10W-40 semisintético para camión pesado,10.0,2,media,78000.0,,2026-06-16 01:26:26.507732,lubricación,9.714285714285714,0,0.0,10.0
REP-0886,Aceite de motor 10W-40 semisintético para van,10.0,2,media,35000.0,,2026-06-16 01:26:27.797126,lubricación,9.666666666666666,0,0.0,10.0
REP-0887,Aceite de motor 15W-40 diésel para auto liviano,10.0,2,media,29000.0,,2026-06-16 01:26:29.090216,lubricación,10.222222222222221,0,0.0,10.0
REP-0888,Aceite de motor 15W-40 diésel para bus,10.0,2,media,64000.0,,2026-06-16 01:26:30.385139,lubricación,9.0,0,0.0,10.0
REP-0889,Aceite de motor 15W-40 diésel para camioneta,10.0,2,media,36000.0,,2026-06-16 01:26:31.679775,lubricación,10.8,0,0.0,10.0
REP-0890,Aceite de motor 15W-40 diésel para camión liviano,10.0,2,media,52000.0,,2026-06-16 01:26:33.059988,lubricación,8.88888888888889,0,0.0,10.0
REP-0891,Aceite de motor 15W-40 diésel para camión pesado,10.0,2,media,87000.0,,2026-06-16 01:26:34.502846,lubricación,4.0,0,0.0,10.0
REP-0892,Aceite de motor 15W-40 diésel para van,10.0,2,media,39000.0,,2026-06-16 01:26:35.845088,lubricación,9.5,0,0.0,10.0
REP-0896,Aceite de motor 20W-50 mineral para camión liviano,22.0,2,media,41000.0,,2026-06-16 01:26:37.211329,lubricación,12.666666666666666,0,0.0,22.0
REP-0897,Aceite de motor 20W-50 mineral para camión pesado,22.0,2,media,69000.0,,2026-06-16 01:26:38.636009,lubricación,4.0,0,0.0,22.0
REP-0898,Aceite de motor 20W-50 mineral para van,22.0,2,media,31000.0,,2026-06-16 01:26:39.976292,lubricación,12.222222222222221,0,0.0,22.0
REP-0899,Aceite de motor 5W-30 sintético para auto liviano,22.0,2,media,32000.0,,2026-06-16 01:26:41.249334,lubricación,10.857142857142858,0,0.0,22.0
REP-0900,Aceite de motor 5W-30 sintético para bus,22.0,2,media,70000.0,,2026-06-16 01:26:42.523936,lubricación,4.0,0,0.0,22.0
REP-0901,Aceite de motor 5W-30 sintético para camioneta,22.0,2,media,40000.0,,2026-06-16 01:26:43.799358,lubricación,7.333333333333333,0,0.0,22.0
REP-0902,Aceite de motor 5W-30 sintético para camión liviano,22.0,2,media,58000.0,,2026-06-16 01:26:45.077847,lubricación,7.555555555555555,0,0.0,22.0
REP-0903,Aceite de motor 5W-30 sintético para camión pesado,22.0,2,media,96000.0,,2026-06-16 01:26:46.351753,lubricación,4.0,0,0.0,22.0
REP-0904,Aceite de motor 5W-30 sintético para van,22.0,2,media,43000.0,,2026-06-16 01:26:47.636575,lubricación,7.466666666666667,0,0.0,22.0
REP-0905,Bomba de aceite para auto liviano,15.0,5,alta,60000.0,,2026-06-16 01:26:49.037874,lubricación,10.0,0,0.0,15.0
REP-0907,Bomba de aceite para camioneta,15.0,5,alta,75000.0,,2026-06-16 01:26:50.378124,lubricación,11.0,0,0.0,15.0
REP-0908,Bomba de aceite para camión liviano,15.0,5,alta,110000.0,,2026-06-16 01:26:51.746548,lubricación,4.0,0,0.0,15.0
REP-0015,Caliper de freno delantero derecho para bus,6.0,4,alta,145000.0,,2026-06-17 22:16:12.028557,sistema de frenos,0.0,2,0.0,6.0
REP-0017,Caliper de freno delantero derecho para camioneta,7.0,4,alta,81000.0,,2026-06-17 22:16:13.447315,sistema de frenos,0.0,2,0.0,7.0
REP-0018,Filtro de combustible,6.0,30,media,65000.0,,2026-06-17 22:16:14.818167,sistema de combustible,8.5,1,8.5,-2.5
REP-0019,Caliper de freno delantero derecho para camión liviano,6.0,4,alta,115000.0,,2026-06-17 22:16:16.191817,sistema de frenos,0.0,2,0.0,6.0
REP-0020,Manguera hidráulica 1 metro,6.0,30,media,45000.0,,2026-06-17 22:16:17.559287,sistema hidráulico,5.509433962264151,0,0.0,6.0
REP-0037,Bomba de combustible,9.0,30,media,275000.0,,2026-06-17 22:16:18.929374,sistema de combustible,0.0,1,0.0,9.0
REP-0038,Caliper de freno trasero derecho para auto liviano,23.0,4,alta,62000.0,,2026-06-17 22:16:20.328907,sistema de frenos,0.0,2,0.0,23.0
REP-0039,Bomba hidráulica reparada,9.0,30,media,325000.0,,2026-06-17 22:16:21.751712,sistema hidráulico,4.285714285714286,0,0.0,9.0
REP-0041,Caliper de freno trasero derecho para camioneta,2.0,4,alta,78000.0,,2026-06-17 22:16:23.197870,sistema de frenos,0.0,2,0.0,2.0
REP-0044,Válvula motor,14.0,30,media,105000.0,,2026-06-17 22:16:24.621205,motor,0.0,2,0.0,14.0
REP-0052,Caliper de freno trasero izquierdo para bus,7.0,4,alta,135000.0,,2026-06-17 22:16:26.018772,sistema de frenos,0.0,2,0.0,7.0
REP-0053,Caliper de freno trasero izquierdo para camioneta,7.0,4,alta,78000.0,,2026-06-17 22:16:27.422244,sistema de frenos,0.0,2,0.0,7.0
REP-0054,Correa de distribución,7.0,30,media,185000.0,,2026-06-17 22:16:28.838569,motor,0.0,2,0.0,7.0
REP-0055,Caliper de freno trasero izquierdo para camión liviano,7.0,4,alta,110000.0,,2026-06-17 22:16:30.303102,sistema de frenos,0.0,2,0.0,7.0
REP-0057,Caliper de freno trasero izquierdo para camión pesado,2.0,4,alta,185000.0,,2026-06-17 22:16:31.691821,sistema de frenos,0.0,2,0.0,2.0
REP-0058,Kit limpieza inyectores,2.0,30,media,245000.0,,2026-06-17 22:16:33.083243,sistema de combustible,4.0,1,4.0,-2.0
REP-0059,Caliper de freno trasero izquierdo para van,7.0,4,alta,84000.0,,2026-06-17 22:16:34.451881,sistema de frenos,0.0,2,0.0,7.0
REP-0063,Cilindro de rueda trasero para bus,4.0,3,alta,40000.0,,2026-06-17 22:16:35.862880,sistema de frenos,0.0,2,0.0,4.0
REP-0064,Múltiple de escape,4.0,30,media,195000.0,,2026-06-17 22:16:37.249768,motor,0.0,2,0.0,4.0
REP-0065,Cilindro de rueda trasero para camioneta,4.0,3,alta,22000.0,,2026-06-17 22:16:38.634092,sistema de frenos,0.0,2,0.0,4.0
REP-0066,Pastilla trasera izquierda,7.0,30,media,82500.0,,2026-06-17 22:16:40.000566,sistema de frenos,8.0,2,16.0,-9.0
REP-0067,Cilindro de rueda trasero para camión liviano,7.0,3,alta,32000.0,,2026-06-17 22:16:41.375981,sistema de frenos,0.0,2,0.0,7.0
REP-0068,Pastilla trasera derecha,7.0,30,media,82500.0,,2026-06-17 22:16:42.751292,sistema de frenos,8.0,2,16.0,-9.0
REP-0077,Disco de freno delantero para camioneta,3.0,2,alta,42000.0,,2026-06-17 22:16:44.120852,sistema de frenos,9.565217391304348,2,19.130434782608695,-16.130434782608695
REP-0078,Válvula termostática,3.0,30,media,95000.0,,2026-06-17 22:16:45.471560,sistema de enfriamiento,0.0,1,0.0,3.0
REP-0079,Disco de freno delantero para camión liviano,3.0,2,alta,61000.0,,2026-06-17 22:16:46.805665,sistema de frenos,9.666666666666666,2,19.333333333333332,-16.333333333333332
REP-0080,Regulador de presión,3.0,30,media,75000.0,,2026-06-17 22:16:48.159623,sistema de combustible,4.8,1,4.8,-1.8
REP-0081,Cilindro hidráulico,3.0,30,media,285000.0,,2026-06-17 22:16:49.540730,sistema hidráulico,4.4,0,0.0,3.0
REP-0082,Disco de freno delantero para camión pesado,3.0,2,alta,100000.0,,2026-06-17 22:16:50.948755,sistema de frenos,12.0,2,24.0,-21.0
REP-0085,Disco de freno trasero para auto liviano,3.0,2,alta,32000.0,,2026-06-17 22:16:52.312084,sistema de frenos,8.864864864864865,2,17.72972972972973,-14.72972972972973
REP-0086,Sensor Lambda universal,3.0,30,media,75000.0,,2026-06-17 22:16:53.671187,motor,19.545454545454547,2,39.09090909090909,-36.09090909090909
REP-0088,Pastilla frontal izquierda,3.0,30,media,97500.0,,2026-06-17 22:16:55.062192,sistema de frenos,0.0,2,0.0,3.0
REP-0089,Disco de freno trasero para camioneta,3.0,2,alta,40000.0,,2026-06-17 22:16:56.428087,sistema de frenos,8.181818181818182,2,16.363636363636363,-13.363636363636363
REP-0090,Pastilla frontal derecha,24.0,30,media,97500.0,,2026-06-17 22:16:57.800463,sistema de frenos,0.0,2,0.0,24.0
REP-0091,Disco de freno trasero para camión liviano,24.0,2,alta,58000.0,,2026-06-17 22:16:59.594078,sistema de frenos,8.421052631578947,2,16.842105263157894,7.157894736842105
REP-0092,Sello diferencial reforzado,24.0,30,media,145000.0,,2026-06-17 22:17:00.986570,transmisión,6.0,0,0.0,24.0
REP-0093,Disco de freno trasero para camión pesado,24.0,2,alta,97000.0,,2026-06-17 22:17:02.358281,sistema de frenos,10.4,2,20.8,3.2
REP-0097,Aceite motor premium 20L,24.0,30,media,85000.0,,2026-06-17 22:17:03.750027,motor,19.05263157894737,2,38.10526315789474,-14.105263157894736
REP-0098,Líquido de frenos DOT 3 para auto liviano,24.0,2,alta,6000.0,,2026-06-17 22:17:05.157406,sistema de frenos,10.526315789473685,2,21.05263157894737,2.9473684210526314
REP-0099,Líquido de frenos DOT 3 para bus,24.0,2,alta,13000.0,,2026-06-17 22:17:06.555902,sistema de frenos,10.666666666666666,2,21.333333333333332,2.6666666666666665
REP-0100,Ventilador eléctrico,24.0,30,media,125000.0,,2026-06-17 22:17:07.918436,sistema de enfriamiento,4.8,1,4.8,19.2
REP-0101,Combustible para limpieza,24.0,30,media,33000.0,,2026-06-17 22:17:09.265393,sistema de combustible,4.923076923076923,1,4.923076923076923,19.076923076923077
REP-0102,Líquido de frenos DOT 3 para camioneta,24.0,2,alta,7500.0,,2026-06-17 22:17:10.624464,sistema de frenos,12.307692307692308,2,24.615384615384617,-0.6153846153846154
REP-0104,Tubería hidráulica 2 metros,24.0,30,media,97500.0,,2026-06-17 22:17:11.960326,sistema hidráulico,9.442622950819672,0,0.0,24.0
REP-0103,Líquido de frenos DOT 3 para camión liviano,24.0,2,alta,11000.0,,2026-06-17 22:17:13.343145,sistema de frenos,13.2,2,26.4,-2.4
REP-0106,Líquido de frenos DOT 3 para camión pesado,24.0,2,alta,18000.0,,2026-06-17 22:17:14.733874,sistema de frenos,13.23076923076923,2,26.46153846153846,-2.4615384615384617
REP-0107,Líquido de frenos DOT 3 para van,24.0,2,alta,8000.0,,2026-06-17 22:17:16.092091,sistema de frenos,12.4,2,24.8,-0.8
REP-0108,Líquido de frenos DOT 4 para auto liviano,24.0,2,alta,8000.0,,2026-06-17 22:17:17.458730,sistema de frenos,14.0,2,28.0,-4.0
REP-0109,Líquido de frenos DOT 4 para bus,24.0,2,alta,18000.0,,2026-06-17 22:17:18.818738,sistema de frenos,14.5,2,29.0,-5.0
REP-0110,Líquido de frenos DOT 4 para camioneta,24.0,2,alta,10000.0,,2026-06-17 22:17:20.184021,sistema de frenos,12.0,2,24.0,0.0
REP-0111,Líquido de frenos DOT 4 para camión liviano,24.0,2,alta,14000.0,,2026-06-17 22:17:21.544546,sistema de frenos,12.333333333333334,2,24.666666666666668,-0.6666666666666666
